"Id";"SearchId";"LineNbr";"Line";"CreateDate"
"3b6e40fe-1fe3-11ef-99ce-0af7a01f52e9";"3b6dceaa-1fe3-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-01 06:50:28"
"3b8e3a22-5773-11ef-99ce-0af7a01f52e9";"3b8db28f-5773-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Civil And Family Case Records"",""value"":""3""}],""start"":1722816000000,""end"":1722902400000}";"2024-08-10 23:49:50"
"3bfbaf74-5c11-11ef-99ce-0af7a01f52e9";"3bfaf71f-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-16 20:50:56"
"3cd73296-2293-11ef-99ce-0af7a01f52e9";"3cd6bc5b-2293-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-04 16:55:24"
"3ddf0a29-5c11-11ef-99ce-0af7a01f52e9";"3dde8d0c-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-16 20:50:59"
"3deac8e0-0b18-11ef-99ce-0af7a01f52e9";"3dea6652-0b18-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-05 19:47:01"
"3ec80a1a-0c08-11ef-99ce-0af7a01f52e9";"3ec7a5fb-0c08-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-07 00:25:02"
"3fafcfcf-5c11-11ef-99ce-0af7a01f52e9";"3faf0f9e-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1723063858024,""end"":1723150258022}";"2024-08-16 20:51:02"
"416706ae-5c11-11ef-99ce-0af7a01f52e9";"416677b1-5c11-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""criminal case records"",""value"":""0""}],""start"":1723409460871,""end"":1723495860871}";"2024-08-16 20:51:05"
"42c801e4-33cc-11ef-99ce-0af7a01f52e9";"42c7806e-33cc-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Civil And Family Case Records"",""value"":""3""}],""start"":1719187200000,""end"":1719273600000}";"2024-06-26 14:56:25"
"439e201a-0bb7-11ef-99ce-0af7a01f52e9";"439db257-0bb7-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 14:45:21"
"45b1ad5e-cc11-11ee-be26-0af7a01f52e9";"45b0ffd7-cc11-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Selection"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Court: Criminal Case Records"",""value"":""1""}],""start"":1706745600000,""end"":1707091200000}";"2024-02-15 14:48:25"
"473f0671-1e1b-11ef-99ce-0af7a01f52e9";"473e4127-1e1b-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-30 00:26:38"
"47fd6a1a-cf91-11ee-be26-0af7a01f52e9";"47fbf8f9-cf91-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All CCL Courts"",""value"":""2""}],""start"":1707696000000,""end"":1707955200000}";"2024-02-20 01:42:18"
"48919f62-befc-11ee-be26-0af7a01f52e9";"4890f996-befc-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-01-29 23:15:25"
"49b0b129-0bd1-11ef-99ce-0af7a01f52e9";"49afa95d-0bd1-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 17:51:38"
"4bf96f9e-25df-11ef-99ce-0af7a01f52e9";"4bf81a37-25df-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-08 21:37:25"
"4dae94ce-3c06-11ef-99ce-0af7a01f52e9";"4dadaaf9-3c06-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-07-07 02:12:04"
"4f7037e5-a485-11ef-99ce-0af7a01f52e9";"4f6fac8e-a485-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-11-17 01:43:14"
"4f7d5d4d-3c06-11ef-99ce-0af7a01f52e9";"4f7cdde2-3c06-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-07-07 02:12:07"
"4fe1889f-7df7-11ef-99ce-0af7a01f52e9";"4fe0d02e-7df7-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris-jp"",""value"":32190},""details"":[{""name"":""Court Selection"",""text"":""All JP Civil Courts"",""value"":""1""}],""start"":1727049600000,""end"":1727395200000}";"2024-09-29 00:11:02"
"512be416-3c06-11ef-99ce-0af7a01f52e9";"512b03d7-3c06-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1719713528230,""end"":1719799928228}";"2024-07-07 02:12:10"
"515f6701-a485-11ef-99ce-0af7a01f52e9";"515eb498-a485-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-11-17 01:43:17"
"52c461f6-8f50-11ef-99ce-0af7a01f52e9";"52c3edb5-8f50-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Civil And Family Case Records"",""value"":""3""}],""start"":1729123200000,""end"":1729209600000}";"2024-10-21 02:01:02"
"5325a5b6-2292-11ef-99ce-0af7a01f52e9";"5325352f-2292-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-04 16:48:52"
"53283e46-a485-11ef-99ce-0af7a01f52e9";"5327c216-a485-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris-jp"",""value"":32190},""details"":[{""name"":""Court Selection"",""text"":""All JP Courts"",""value"":""0""}],""start"":1731548596849,""end"":1731634996848}";"2024-11-17 01:43:20"
"54cbebff-a485-11ef-99ce-0af7a01f52e9";"54cb4d60-a485-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1730857399594,""end"":1730943799594}";"2024-11-17 01:43:23"
"55393491-1d36-11ef-99ce-0af7a01f52e9";"5538c723-1d36-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-28 21:07:46"
"558e7c0d-c3a7-11ee-be26-0af7a01f52e9";"558dcb84-c3a7-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-02-04 21:49:55"
"55e5e9a2-0bab-11ef-99ce-0af7a01f52e9";"55e557e2-0bab-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 13:19:58"
"561fe99b-2294-11ef-99ce-0af7a01f52e9";"561f797d-2294-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-04 17:03:16"
"5679f6e8-a485-11ef-99ce-0af7a01f52e9";"567976bd-a485-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""criminal case records"",""value"":""0""}],""start"":1731548602410,""end"":1731635002410}";"2024-11-17 01:43:26"
"5812e2b2-6b92-11ef-99ce-0af7a01f52e9";"581267c6-6b92-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris-jp"",""value"":32190},""details"":[{""name"":""Court Selection"",""text"":""All JP Courts"",""value"":""0""}],""start"":1725283795586,""end"":1725283795586}";"2024-09-05 14:22:55"
"583f80dd-0bb1-11ef-99ce-0af7a01f52e9";"583f0c4d-0bb1-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 14:02:58"
"5b214591-6b86-11ef-99ce-0af7a01f52e9";"5b20cdf7-6b86-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-09-05 12:57:07"
"5be18638-6b86-11ef-99ce-0af7a01f52e9";"5be0d1c7-6b86-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-09-05 12:57:08"
"5c70ea64-6b86-11ef-99ce-0af7a01f52e9";"5c7062bf-6b86-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""criminal case records"",""value"":""0""}],""start"":1724331425240,""end"":1724417825240}";"2024-09-05 12:57:09"
"5e5806d7-0c09-11ef-99ce-0af7a01f52e9";"5e578c96-0c09-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-07 00:33:04"
"5e791958-220a-11ef-99ce-0af7a01f52e9";"5e78a431-220a-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-04 00:35:40"
"5f7d98ba-0bb2-11ef-99ce-0af7a01f52e9";"5f7cb74e-0bb2-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 14:10:20"
"60403e8e-25de-11ef-99ce-0af7a01f52e9";"603fc859-25de-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-08 21:30:49"
"60947768-7abe-11ef-99ce-0af7a01f52e9";"6093c072-7abe-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All CCL Courts"",""value"":""2""}],""start"":1726444800000,""end"":1726790400000}";"2024-09-24 21:45:55"
"625567f4-4601-11ef-99ce-0af7a01f52e9";"6254b161-4601-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Civil And Family Case Records"",""value"":""3""}],""start"":1721088000000,""end"":1721088000000}";"2024-07-19 19:02:03"
"639f5247-0bac-11ef-99ce-0af7a01f52e9";"639ec343-0bac-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 13:27:30"
"645c4182-0bba-11ef-99ce-0af7a01f52e9";"645b8a82-0bba-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-06 15:07:44"
"65e65796-2854-11ef-99ce-0af7a01f52e9";"65e5e892-2854-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-12 00:40:42"
"662ad8f8-72f7-11ef-99ce-0af7a01f52e9";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris-jp"",""value"":32190},""details"":[{""name"":""Court Selection"",""text"":""All JP Courts"",""value"":""0""}],""start"":1725840000000,""end"":1726185600000}";"2024-09-15 00:13:56"
"69da23be-c2f7-11ee-be26-0af7a01f52e9";"69d984ba-c2f7-11ee-be26-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-02-04 00:50:38"
"6a285cb3-6b00-11ef-99ce-0af7a01f52e9";"6a27e4cc-6b00-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-09-04 20:58:19"
"6c09bb35-6b00-11ef-99ce-0af7a01f52e9";"6c08cab5-6b00-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-09-04 20:58:22"
"6ce57300-71d4-11ef-99ce-0af7a01f52e9";"6ce4bd1b-71d4-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris-jp"",""value"":32190},""details"":[{""name"":""Court Selection"",""text"":""All JP Courts"",""value"":""0""}],""start"":1725975054704,""end"":1726061454704}";"2024-09-13 13:31:04"
"6d22c1b7-1b80-11ef-99ce-0af7a01f52e9";"6d225aac-1b80-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-05-26 16:53:07"
"6de8a382-6b00-11ef-99ce-0af7a01f52e9";"6de826ae-6b00-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1724619500406,""end"":1724705900404}";"2024-09-04 20:58:25"
"6fd16091-6b00-11ef-99ce-0af7a01f52e9";"6fd0c929-6b00-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""criminal case records"",""value"":""0""}],""start"":1725224303601,""end"":1725310703601}";"2024-09-04 20:58:29"
"718109e7-5573-11ef-99ce-0af7a01f52e9";"7180a103-5573-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""tarrant"",""value"":28330},""details"":[{""name"":""Search Type"",""text"":""All CCL Courts"",""value"":""2""}],""start"":1722470400000,""end"":1722556800000}";"2024-08-08 10:46:18"
"76597af8-2353-11ef-99ce-0af7a01f52e9";"76591045-2353-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""collin"",""value"":26550},""details"":[{""name"":""Search Type"",""text"":""Criminal Case Records"",""value"":""0""}],""start"":1717459200000,""end"":1717459200000}";"2024-06-05 15:51:24"
"76b564d1-5eff-11ef-99ce-0af7a01f52e9";"76b4e1cd-5eff-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-20 14:21:17"
"789edfab-5eff-11ef-99ce-0af7a01f52e9";"789e7028-5eff-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""harris"",""value"":27130},""details"":[{""name"":""Search Type"",""text"":""All Civil Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-08-20 14:21:20"
"79a89617-2d0c-11ef-99ce-0af7a01f52e9";"79a81704-2d0c-11ef-99ce-0af7a01f52e9";1;"{""state"":""tx"",""county"":{""name"":""denton"",""value"":26730},""details"":[{""name"":""Court Type"",""text"":""All County Courts"",""value"":""9""},{""name"":""Case Type"",""text"":""JP And County Courts"",""value"":""0""}],""start"":1696118400000,""end"":1696636800000}";"2024-06-18 00:48:27"
